Country or Area,Year,Value
Russian Federation,1996,13611.14369
Russian Federation,1995,15447.31448
Russian Federation,1994,15469.63553
Russian Federation,1993,18278.41009
Russian Federation,1992,28192.14025
Russian Federation,1991,34229.66054
Russian Federation,1990,35937.15881
Slovakia,2019,720.7384404
Slovakia,2018,702.7707567
Slovakia,2017,739.0572189
Slovakia,2016,673.3704103
Slovakia,2015,734.8846769
Slovakia,2014,653.8394245
Slovakia,2013,646.8779662
Slovakia,2012,628.1954162
Slovakia,2011,605.0265533
Slovakia,2010,597.2398292
Slovakia,2009,516.9267472
Slovakia,2008,454.4721722
Slovakia,2007,388.2614155
Slovakia,2006,341.4873255
Slovakia,2005,292.9914251
Slovakia,2004,254.3850187
Slovakia,2003,213.5161699
Slovakia,2002,178.4553321
Slovakia,2001,138.7831163
Slovakia,2000,105.04465
Slovakia,1999,77.28532646
Slovakia,1998,54.60790289
Slovakia,1997,41.21206001
Slovakia,1996,28.38658367
Slovakia,1995,13.31791387
Slovakia,1994,0.1958936
Slovenia,2019,295.7905535
Slovenia,2018,320.2411379
Slovenia,2017,338.7797878
Slovenia,2016,351.1744715
Slovenia,2015,343.2372551
Slovenia,2014,333.1154755
Slovenia,2013,315.7558623
Slovenia,2012,294.6621153
Slovenia,2011,270.1063759
Slovenia,2010,257.7579971
Slovenia,2009,243.5889517
Slovenia,2008,224.0108931
Slovenia,2007,195.5663094
Slovenia,2006,168.8841079
Slovenia,2005,145.2010286
Slovenia,2004,121.7093089
Slovenia,2003,99.13889325
Slovenia,2002,78.55113521
Slovenia,2001,62.70992092
Slovenia,2000,46.10109305
Slovenia,1999,31.38248227
Slovenia,1998,31.01207597
Slovenia,1997,34.42557451
Slovenia,1996,29.86146096
Slovenia,1995,32.88673125
Slovenia,1994,31.65428552
Slovenia,1993,31.41216364
Spain,2019,4492.619916
Spain,2018,4677.90908
Spain,2017,6464.699149
Spain,2016,8377.793271
Spain,2015,8621.724215
